codelist,code,label,parent
admin-geography,E05007414,Chiddingfold and Dunsfold,E07000216
admin-geography,E05007415,Cranleigh East,E07000216
admin-geography,E05007416,Cranleigh West,E07000216
admin-geography,E05007417,Elstead and Thursley,E07000216
admin-geography,E05007418,Ewhurst,E07000216
admin-geography,E05007419,Farnham Bourne,E07000216
admin-geography,E05007420,Farnham Castle,E07000216
admin-geography,E05007421,Farnham Firgrove,E07000216
admin-geography,E05007422,Farnham Hale and Heath End,E07000216
admin-geography,E05007423,Farnham Moor Park,E07000216
admin-geography,E05007424,Farnham Shortheath and Boundstone,E07000216
admin-geography,E05007425,Farnham Upper Hale,E07000216
admin-geography,E05007426,Farnham Weybourne and Badshot Lea,E07000216
admin-geography,E05007427,Farnham Wrecclesham and Rowledge,E07000216
admin-geography,E05007428,"Frensham, Dockenfield and Tilford",E07000216
admin-geography,E05007429,Godalming Binscombe,E07000216
admin-geography,E05007430,Godalming Central and Ockford,E07000216
admin-geography,E05007431,Godalming Charterhouse,E07000216
admin-geography,E05007432,Godalming Farncombe and Catteshall,E07000216
admin-geography,E05007433,Godalming Holloway,E07000216
admin-geography,E05007434,Haslemere Critchmere and Shottermill,E07000216
admin-geography,E05007435,Haslemere East and Grayswood,E07000216
admin-geography,E05007436,Hindhead,E07000216
admin-geography,E05007437,Milford,E07000216
admin-geography,E05007438,Shamley Green and Cranleigh North,E07000216
admin-geography,E05007439,Witley and Hambledon,E07000216
admin-geography,E05010795,Byfleet and West Byfleet,E07000217
admin-geography,E05010796,Canalside,E07000217
admin-geography,E05010797,Goldsworth Park,E07000217
admin-geography,E05010798,Heathlands,E07000217
admin-geography,E05010799,Hoe Valley,E07000217
admin-geography,E05010800,Horsell,E07000217
admin-geography,E05010801,Knaphill,E07000217
admin-geography,E05010802,Mount Hermon,E07000217
admin-geography,E05010803,Pyrford,E07000217
admin-geography,E05010804,St John's,E07000217
admin-geography,E05007457,Arley and Whitacre,E07000218
admin-geography,E05007458,Atherstone Central,E07000218
admin-geography,E05007459,Atherstone North,E07000218
admin-geography,E05007460,Atherstone South and Mancetter,E07000218
admin-geography,E05007461,Baddesley and Grendon,E07000218
admin-geography,E05007462,Coleshill North,E07000218
admin-geography,E05007463,Coleshill South,E07000218
admin-geography,E05007464,Curdworth,E07000218
admin-geography,E05007465,Dordon,E07000218
admin-geography,E05007466,Fillongley,E07000218
admin-geography,E05007467,Hartshill,E07000218
admin-geography,E05007468,Hurley and Wood End,E07000218
admin-geography,E05007469,Kingsbury,E07000218
admin-geography,E05007470,Newton Regis and Warton,E07000218
admin-geography,E05007471,Polesworth East,E07000218
admin-geography,E05007472,Polesworth West,E07000218
admin-geography,E05007473,Water Orton,E07000218
admin-geography,E05007474,Abbey,E07000219
admin-geography,E05007475,Arbury,E07000219
admin-geography,E05007476,Attleborough,E07000219
admin-geography,E05007477,Bar Pool,E07000219
admin-geography,E05007478,Bede,E07000219
admin-geography,E05007479,Bulkington,E07000219
admin-geography,E05007480,Camp Hill,E07000219
admin-geography,E05007481,Exhall,E07000219
admin-geography,E05007482,Galley Common,E07000219
admin-geography,E05007483,Heath,E07000219
admin-geography,E05007484,Kingswood,E07000219
admin-geography,E05007485,Poplar,E07000219
admin-geography,E05007486,St Nicolas,E07000219
admin-geography,E05007487,Slough,E07000219
admin-geography,E05007488,Weddington,E07000219
admin-geography,E05007489,Wem Brook,E07000219
admin-geography,E05007490,Whitestone,E07000219
admin-geography,E05008974,Benn,E07000220
admin-geography,E05008975,Bilton,E07000220
admin-geography,E05008976,"Clifton, Newton and Churchover",E07000220
admin-geography,E05008977,Coton and Boughton,E07000220
admin-geography,E05008979,Hillmorton,E07000220
admin-geography,E05008980,Leam Valley,E07000220
admin-geography,E05008981,New Bilton,E07000220
admin-geography,E05008982,Newbold and Brownsover,E07000220
admin-geography,E05008983,Paddox,E07000220
admin-geography,E05008984,Revel and Binley Woods,E07000220
admin-geography,E05008985,Rokeby and Overslade,E07000220
admin-geography,E05008986,Eastlands,E07000220
admin-geography,E05008988,Wolvey and Shilton,E07000220
admin-geography,E05010758,Admirals and Cawston,E07000220
admin-geography,E05010759,Dunsmore,E07000220
admin-geography,E05010760,Wolston and the Lawfords,E07000220
admin-geography,E05010178,Alcester Town,E07000221
admin-geography,E05010179,Alcester & Rural,E07000221
admin-geography,E05010180,Avenue,E07000221
admin-geography,E05010181,Bidford East,E07000221
admin-geography,E05010182,Bidford West & Salford,E07000221
admin-geography,E05010183,Bishop's Itchington,E07000221
admin-geography,E05010184,Bishopton,E07000221
admin-geography,E05010185,Brailes & Compton,E07000221
admin-geography,E05010186,Bridgetown,E07000221
admin-geography,E05010187,Clopton,E07000221
admin-geography,E05010188,Ettington,E07000221
admin-geography,E05010189,Guildhall,E07000221
admin-geography,E05010190,Harbury,E07000221
admin-geography,E05010191,Hathaway,E07000221
admin-geography,E05010192,Henley-in-Arden,E07000221
admin-geography,E05010193,Kineton,E07000221
admin-geography,E05010194,Kinwarton,E07000221
admin-geography,E05010195,Long Itchington & Stockton,E07000221
admin-geography,E05010196,Napton & Fenny Compton,E07000221
admin-geography,E05010197,Quinton,E07000221
admin-geography,E05010198,Red Horse,E07000221
admin-geography,E05010199,Shipston North,E07000221
admin-geography,E05010200,Shipston South,E07000221
admin-geography,E05010201,Shottery,E07000221
admin-geography,E05010202,Snitterfield,E07000221
admin-geography,E05010203,Southam North,E07000221
admin-geography,E05010204,Southam South,E07000221
admin-geography,E05010205,Studley with Mappleborough Green,E07000221
admin-geography,E05010206,Studley with Sambourne,E07000221
admin-geography,E05010207,Tanworth-in-Arden,E07000221
admin-geography,E05010208,Tiddington,E07000221
admin-geography,E05010209,Welcombe,E07000221
admin-geography,E05010210,Welford-on-Avon,E07000221
admin-geography,E05010211,Wellesbourne East,E07000221
admin-geography,E05010212,Wellesbourne West,E07000221
admin-geography,E05010213,Wotton Wawen,E07000221
admin-geography,E05009778,Abbey,E07000222
admin-geography,E05009779,Arden,E07000222
admin-geography,E05009780,Aylesford,E07000222
admin-geography,E05009781,Bishop's Tachbrook,E07000222
admin-geography,E05009782,Brunswick,E07000222
admin-geography,E05009783,Budbrooke,E07000222
admin-geography,E05009784,Clarendon,E07000222
admin-geography,E05009785,Crown,E07000222
admin-geography,E05009786,Emscote,E07000222
admin-geography,E05009787,Leam,E07000222
admin-geography,E05009788,Manor,E07000222
admin-geography,E05009789,Milverton,E07000222
admin-geography,E05009790,Myton & Heathcote,E07000222
admin-geography,E05009791,Newbold,E07000222
admin-geography,E05009792,Park Hill,E07000222
admin-geography,E05009793,Radford Semele,E07000222
admin-geography,E05009794,St John's,E07000222
admin-geography,E05009795,Saltisford,E07000222
admin-geography,E05009796,Stoneleigh & Cubbington,E07000222
admin-geography,E05009797,Sydenham,E07000222
admin-geography,E05009798,Whitnash,E07000222
admin-geography,E05009799,Woodloes,E07000222
admin-geography,E05007562,Buckingham,E07000223
admin-geography,E05007563,Churchill,E07000223
admin-geography,E05007564,Cokeham,E07000223
admin-geography,E05007565,Eastbrook,E07000223
admin-geography,E05007566,Hillside,E07000223
admin-geography,E05007567,Manor,E07000223
admin-geography,E05007568,Marine,E07000223
admin-geography,E05007569,Mash Barn,E07000223
admin-geography,E05007570,Peverel,E07000223
admin-geography,E05007571,St Mary's,E07000223
admin-geography,E05007572,St Nicolas,E07000223
admin-geography,E05007573,Southlands,E07000223
admin-geography,E05007574,Southwick Green,E07000223
admin-geography,E05007575,Widewater,E07000223
admin-geography,E05009800,Aldwick East,E07000224
admin-geography,E05009801,Aldwick West,E07000224
admin-geography,E05009802,Angmering & Findon,E07000224
admin-geography,E05009803,Arundel & Walberton,E07000224
admin-geography,E05009804,Barnham,E07000224
admin-geography,E05009805,Beach,E07000224
admin-geography,E05009806,Bersted,E07000224
admin-geography,E05009807,Brookfield,E07000224
admin-geography,E05009808,Courtwick with Toddington,E07000224
admin-geography,E05009809,East Preston,E07000224
admin-geography,E05009810,Felpham East,E07000224
admin-geography,E05009811,Felpham West,E07000224
admin-geography,E05009812,Ferring,E07000224
admin-geography,E05009813,Hotham,E07000224
admin-geography,E05009814,Marine,E07000224
admin-geography,E05009815,Middleton-on-Sea,E07000224
admin-geography,E05009816,Orchard,E07000224
admin-geography,E05009817,Pagham,E07000224
admin-geography,E05009818,Pevensey,E07000224
admin-geography,E05009819,River,E07000224
admin-geography,E05009820,Rustington East,E07000224
admin-geography,E05009821,Rustington West,E07000224
admin-geography,E05009822,Yapton,E07000224
admin-geography,E05007602,Bosham,E07000225
admin-geography,E05007603,Boxgrove,E07000225
admin-geography,E05007604,Bury,E07000225
admin-geography,E05007605,Chichester East,E07000225
admin-geography,E05007606,Chichester North,E07000225
admin-geography,E05007607,Chichester South,E07000225
admin-geography,E05007608,Chichester West,E07000225
admin-geography,E05007609,Donnington,E07000225
admin-geography,E05007610,Easebourne,E07000225
admin-geography,E05007611,East Wittering,E07000225
admin-geography,E05007612,Fernhurst,E07000225
admin-geography,E05007613,Fishbourne,E07000225
admin-geography,E05007614,Funtington,E07000225
admin-geography,E05007615,Harting,E07000225
admin-geography,E05007616,Lavant,E07000225
admin-geography,E05007617,Midhurst,E07000225
admin-geography,E05007618,North Mundham,E07000225
admin-geography,E05007619,Petworth,E07000225
admin-geography,E05007620,Plaistow,E07000225
admin-geography,E05007621,Rogate,E07000225
admin-geography,E05007622,Selsey North,E07000225
admin-geography,E05007623,Selsey South,E07000225
admin-geography,E05007624,Sidlesham,E07000225
admin-geography,E05007625,Southbourne,E07000225
admin-geography,E05007626,Stedham,E07000225
admin-geography,E05007627,Tangmere,E07000225
admin-geography,E05007628,West Wittering,E07000225
admin-geography,E05007629,Westbourne,E07000225
admin-geography,E05007630,Wisborough Green,E07000225
admin-geography,E05007631,Bewbush,E07000226
admin-geography,E05007632,Broadfield North,E07000226
admin-geography,E05007633,Broadfield South,E07000226
admin-geography,E05007634,Furnace Green,E07000226
admin-geography,E05007635,Gossops Green,E07000226
admin-geography,E05007636,Ifield,E07000226
admin-geography,E05007637,Langley Green,E07000226
admin-geography,E05007638,Maidenbower,E07000226
admin-geography,E05007639,Northgate,E07000226
admin-geography,E05007640,Pound Hill North,E07000226
admin-geography,E05007641,Pound Hill South and Worth,E07000226
admin-geography,E05007642,Southgate,E07000226
admin-geography,E05007643,Three Bridges,E07000226
admin-geography,E05007644,Tilgate,E07000226
admin-geography,E05007645,West Green,E07000226
admin-geography,E05007647,"Bramber, Upper Beeding and Woodmancote",E07000227
admin-geography,E05007648,Broadbridge Heath,E07000227
admin-geography,E05007649,Chanctonbury,E07000227
admin-geography,E05007650,Chantry,E07000227
admin-geography,E05007651,"Cowfold, Shermanbury and West Grinstead",E07000227
admin-geography,E05007652,Denne,E07000227
admin-geography,E05007653,Forest,E07000227
admin-geography,E05007654,Henfield,E07000227
admin-geography,E05007655,Holbrook East,E07000227
admin-geography,E05007656,Holbrook West,E07000227
admin-geography,E05007657,Horsham Park,E07000227
admin-geography,E05007658,"Itchingfield, Slinfold and Warnham",E07000227
admin-geography,E05007659,Nuthurst,E07000227
admin-geography,E05007660,Pulborough and Coldwatham,E07000227
admin-geography,E05007661,Roffey North,E07000227
admin-geography,E05007662,Roffey South,E07000227
admin-geography,E05007663,Rudgwick,E07000227
admin-geography,E05007664,Rusper and Colgate,E07000227
admin-geography,E05007666,Steyning,E07000227
admin-geography,E05007667,Trafalgar,E07000227
admin-geography,E05010086,Billingshurst and Shipley,E07000227
admin-geography,E05010087,Southwater,E07000227
admin-geography,E05007668,Ardingly and Balcombe,E07000228
admin-geography,E05007669,Ashurst Wood,E07000228
admin-geography,E05007670,Bolney,E07000228
admin-geography,E05007671,Burgess Hill Dunstall,E07000228
admin-geography,E05007672,Burgess Hill Franklands,E07000228
admin-geography,E05007673,Burgess Hill Leylands,E07000228
admin-geography,E05007674,Burgess Hill Meeds,E07000228
admin-geography,E05007675,Burgess Hill St Andrews,E07000228
admin-geography,E05007676,Burgess Hill Victoria,E07000228
admin-geography,E05007677,Copthorne and Worth,E07000228
admin-geography,E05007678,Crawley Down and Turners Hill,E07000228
admin-geography,E05007679,Cuckfield,E07000228
admin-geography,E05007680,East Grinstead Ashplats,E07000228
admin-geography,E05007681,East Grinstead Baldwins,E07000228
admin-geography,E05007682,East Grinstead Herontye,E07000228
admin-geography,E05007683,East Grinstead Imberhorne,E07000228
admin-geography,E05007684,East Grinstead Town,E07000228
admin-geography,E05007685,Hassocks,E07000228
admin-geography,E05007686,Haywards Heath Ashenground,E07000228
admin-geography,E05007687,Haywards Heath Bentswood,E07000228
admin-geography,E05007688,Haywards Heath Franklands,E07000228
admin-geography,E05007689,Haywards Heath Heath,E07000228
admin-geography,E05007690,Haywards Heath Lucastes,E07000228
admin-geography,E05007691,High Weald,E07000228
admin-geography,E05007692,Hurstpierpoint and Downs,E07000228
admin-geography,E05007693,Lindfield,E07000228
admin-geography,E05007694,Broadwater,E07000229
admin-geography,E05007695,Castle,E07000229
admin-geography,E05007696,Central,E07000229
admin-geography,E05007697,Durrington,E07000229
admin-geography,E05007698,Gaisford,E07000229
admin-geography,E05007699,Goring,E07000229
admin-geography,E05007700,Heene,E07000229
admin-geography,E05007701,Marine,E07000229
admin-geography,E05007702,Northbrook,E07000229
admin-geography,E05007703,Offington,E07000229
admin-geography,E05007704,Salvington,E07000229
admin-geography,E05007705,Selden,E07000229
admin-geography,E05007706,Tarring,E07000229
admin-geography,E05009823,Alvechurch South,E07000234
admin-geography,E05009824,Alvechurch Village,E07000234
admin-geography,E05009825,Aston Fields,E07000234
admin-geography,E05009826,Avoncroft,E07000234
admin-geography,E05009827,Barnt Green & Hopwood,E07000234
admin-geography,E05009828,Belbroughton & Romsley,E07000234
admin-geography,E05009829,Bromsgrove Central,E07000234
admin-geography,E05009830,Catshill North,E07000234
admin-geography,E05009831,Catshill South,E07000234
admin-geography,E05009832,Charford,E07000234
admin-geography,E05009833,Cofton,E07000234
admin-geography,E05009834,Drakes Cross,E07000234
admin-geography,E05009835,Hagley East,E07000234
admin-geography,E05009836,Hagley West,E07000234
admin-geography,E05009837,Hill Top,E07000234
admin-geography,E05009838,Hollywood,E07000234
admin-geography,E05009839,Lickey Hills,E07000234
admin-geography,E05009840,Lowes Hill,E07000234
admin-geography,E05009841,Marlbrook,E07000234
admin-geography,E05009842,Norton,E07000234
admin-geography,E05009843,Perryfields,E07000234
admin-geography,E05009844,Rock Hill,E07000234
admin-geography,E05009845,Rubery North,E07000234
admin-geography,E05009846,Rubery South,E07000234
admin-geography,E05009847,Sanders Park,E07000234
admin-geography,E05009848,Sidemoor,E07000234
admin-geography,E05009849,Slideslow,E07000234
admin-geography,E05009850,Tardebigge,E07000234
admin-geography,E05009851,Wythall East,E07000234
admin-geography,E05009852,Wythall West,E07000234
admin-geography,E05007846,Alfrick and Leigh,E07000235
admin-geography,E05007847,Baldwin,E07000235
admin-geography,E05007848,Broadheath,E07000235
admin-geography,E05007849,Chase,E07000235
admin-geography,E05007850,Dyson Perrins,E07000235
admin-geography,E05007851,Hallow,E07000235
admin-geography,E05007852,Kempsey,E07000235
admin-geography,E05007853,Lindridge,E07000235
admin-geography,E05007854,Link,E07000235
admin-geography,E05007855,Longdon,E07000235
admin-geography,E05007856,Martley,E07000235
admin-geography,E05007857,Morton,E07000235
admin-geography,E05007858,Pickersleigh,E07000235
admin-geography,E05007859,Powick,E07000235
admin-geography,E05007860,Priory,E07000235
admin-geography,E05007861,Ripple,E07000235
admin-geography,E05007862,Teme Valley,E07000235
admin-geography,E05007863,Tenbury,E07000235
admin-geography,E05007864,Upton and Hanley,E07000235
admin-geography,E05007865,Wells,E07000235
admin-geography,E05007866,West,E07000235
admin-geography,E05007867,Woodbury,E07000235
admin-geography,E05007868,Abbey,E07000236
admin-geography,E05007869,Astwood Bank and Feckenham,E07000236
admin-geography,E05007870,Batchley & Brockhill,E07000236
admin-geography,E05007871,Central,E07000236
admin-geography,E05007872,Church Hill,E07000236
admin-geography,E05007873,Crabbs Cross,E07000236
admin-geography,E05007874,Greenlands,E07000236
admin-geography,E05007875,Headless Cross and Oakenshaw,E07000236
admin-geography,E05007876,Lodge Park,E07000236
admin-geography,E05007877,Matchborough,E07000236
admin-geography,E05007878,West,E07000236
admin-geography,E05007879,Winyates,E07000236
admin-geography,E05007880,Arboretum,E07000237
admin-geography,E05007881,Battenhall,E07000237
admin-geography,E05007882,Bedwardine,E07000237
admin-geography,E05007883,Cathedral,E07000237
admin-geography,E05007884,Claines,E07000237
admin-geography,E05007885,Gorse Hill,E07000237
admin-geography,E05007886,Nunnery,E07000237
admin-geography,E05007887,Rainbow Hill,E07000237
admin-geography,E05007888,St Clement,E07000237
admin-geography,E05007889,St John,E07000237
admin-geography,E05007890,St Peter's Parish,E07000237
admin-geography,E05007891,St Stephen,E07000237
admin-geography,E05007892,Warndon,E07000237
admin-geography,E05007893,Warndon Parish North,E07000237
admin-geography,E05007894,Warndon Parish South,E07000237
admin-geography,E05007895,Badsey,E07000238
admin-geography,E05007896,Bengeworth,E07000238
admin-geography,E05007897,Bowbrook,E07000238
admin-geography,E05007898,Bredon,E07000238
admin-geography,E05007899,Bretforton and Offenham,E07000238
admin-geography,E05007900,Broadway and Wickhamford,E07000238
admin-geography,E05007901,Dodderhill,E07000238
admin-geography,E05007902,Drakes Broughton,E07000238
admin-geography,E05007903,Droitwich Central,E07000238
admin-geography,E05007904,Droitwich East,E07000238
admin-geography,E05007905,Droitwich South East,E07000238
admin-geography,E05007906,Droitwich South West,E07000238
admin-geography,E05007907,Droitwich West,E07000238
admin-geography,E05007908,Eckington,E07000238
admin-geography,E05007909,Elmley Castle and Somerville,E07000238
admin-geography,E05007910,Evesham North,E07000238
admin-geography,E05007911,Evesham South,E07000238
admin-geography,E05007912,Fladbury,E07000238
admin-geography,E05007913,Great Hampton,E07000238
admin-geography,E05007914,Hartlebury,E07000238
admin-geography,E05007915,Harvington and Norton,E07000238
admin-geography,E05007916,Honeybourne and Pebworth,E07000238
admin-geography,E05007917,Inkberrow,E07000238
admin-geography,E05007918,Little Hampton,E07000238
admin-geography,E05007919,Lovett and North Claines,E07000238
admin-geography,E05007920,Norton and Whittington,E07000238
admin-geography,E05007921,Ombersley,E07000238
admin-geography,E05007922,Pershore,E07000238
admin-geography,E05007923,Pinvin,E07000238
admin-geography,E05007924,South Bredon Hill,E07000238
admin-geography,E05007925,The Littletons,E07000238
admin-geography,E05007926,Upton Snodsbury,E07000238
admin-geography,E05010502,Aggborough & Spennells,E07000239
admin-geography,E05010503,Areley Kings & Riverside,E07000239
admin-geography,E05010504,Bewdley & Rock,E07000239
admin-geography,E05010505,Blakebrook & Habberley South,E07000239
admin-geography,E05010506,Broadwaters,E07000239
admin-geography,E05010507,Foley Park & Hoobrook,E07000239
admin-geography,E05010508,Franche & Habberley North,E07000239
admin-geography,E05010509,Lickhill,E07000239
admin-geography,E05010510,Mitton,E07000239
admin-geography,E05010511,Offmore & Comberton,E07000239
admin-geography,E05010512,Wribbenhall & Arley,E07000239
admin-geography,E05010513,Wyre Forest Rural,E07000239
admin-geography,E05004785,Ashley,E07000240
admin-geography,E05004786,Batchwood,E07000240
admin-geography,E05004787,Clarence,E07000240
admin-geography,E05004789,Cunningham,E07000240
admin-geography,E05004790,Harpenden East,E07000240
admin-geography,E05004791,Harpenden North,E07000240
admin-geography,E05004792,Harpenden South,E07000240
admin-geography,E05004793,Harpenden West,E07000240
admin-geography,E05004794,London Colney,E07000240
admin-geography,E05004795,Marshalswick North,E07000240
admin-geography,E05004796,Marshalswick South,E07000240
admin-geography,E05004797,Park Street,E07000240
admin-geography,E05004798,Redbourn,E07000240
admin-geography,E05004799,St Peters,E07000240
admin-geography,E05004800,St Stephen,E07000240
admin-geography,E05004801,Sandridge,E07000240
admin-geography,E05004802,Sopwell,E07000240
admin-geography,E05004803,Verulam,E07000240
admin-geography,E05004804,Wheathampstead,E07000240
admin-geography,E05009028,Colney Heath,E07000240
admin-geography,E05011058,Brookmans Park and Little Heath,E07000241
admin-geography,E05011059,Haldens,E07000241
admin-geography,E05011060,Handside,E07000241
admin-geography,E05011061,Hatfield Central,E07000241
admin-geography,E05011062,Hatfield East,E07000241
admin-geography,E05011063,Hatfield South West,E07000241
admin-geography,E05011064,Hatfield Villages,E07000241
admin-geography,E05011065,Hollybush,E07000241
admin-geography,E05011066,Howlands,E07000241
admin-geography,E05011067,Northaw and Cuffley,E07000241
admin-geography,E05011068,Panshanger,E07000241
admin-geography,E05011069,Peartree,E07000241
admin-geography,E05011070,Sherrards,E07000241
admin-geography,E05011071,Welham Green and Hatfield South,E07000241
admin-geography,E05011072,Welwyn East,E07000241
admin-geography,E05011073,Welwyn West,E07000241
admin-geography,E05004716,Bishop's Stortford All Saints,E07000242
admin-geography,E05004717,Bishop's Stortford Central,E07000242
admin-geography,E05004718,Bishop's Stortford Meads,E07000242
admin-geography,E05004719,Bishop's Stortford Silverleys,E07000242
admin-geography,E05004720,Bishop's Stortford South,E07000242
admin-geography,E05004721,Braughing,E07000242
admin-geography,E05004722,Buntingford,E07000242
admin-geography,E05004723,Datchworth & Aston,E07000242
admin-geography,E05004724,Great Amwell,E07000242
admin-geography,E05004725,Hertford Bengeo,E07000242
admin-geography,E05004726,Hertford Castle,E07000242
admin-geography,E05004727,Hertford Heath,E07000242
admin-geography,E05004728,Hertford Kingsmead,E07000242
admin-geography,E05004729,Hertford Rural North,E07000242
admin-geography,E05004730,Hertford Rural South,E07000242
admin-geography,E05004731,Hertford Sele,E07000242
admin-geography,E05004732,Hunsdon,E07000242
admin-geography,E05004733,Little Hadham,E07000242
admin-geography,E05004734,Mundens and Cottered,E07000242
admin-geography,E05004735,Much Hadham,E07000242
admin-geography,E05004736,Puckeridge,E07000242
admin-geography,E05004737,Sawbridgeworth,E07000242
admin-geography,E05004738,Stanstead Abbots,E07000242
admin-geography,E05004739,Thundridge & Standon,E07000242
admin-geography,E05004741,Ware Chadwell,E07000242
admin-geography,E05004742,Ware Christchurch,E07000242
admin-geography,E05004743,Ware St Mary's,E07000242
admin-geography,E05004744,Ware Trinity,E07000242
admin-geography,E05004745,Watton-at-Stone,E07000242
admin-geography,E05009315,Walkern,E07000242
admin-geography,E05004805,Bandley Hill,E07000243
admin-geography,E05004806,Bedwell,E07000243
admin-geography,E05004807,Chells,E07000243
admin-geography,E05004808,Longmeadow,E07000243
admin-geography,E05004810,Martins Wood,E07000243
admin-geography,E05004811,Old Town,E07000243
admin-geography,E05004812,Pin Green,E07000243
admin-geography,E05004813,Roebuck,E07000243
admin-geography,E05004814,St Nicholas,E07000243
admin-geography,E05004815,Shephall,E07000243
admin-geography,E05004816,Symonds Green,E07000243
admin-geography,E05004817,Woodfield,E07000243
admin-geography,E05009316,Manor,E07000243
admin-geography,E05000650,Astley Bridge,E08000001
admin-geography,E05000651,Bradshaw,E08000001
admin-geography,E05000652,Breightmet,E08000001
admin-geography,E05000653,Bromley Cross,E08000001
admin-geography,E05000654,Crompton,E08000001
admin-geography,E05000655,Farnworth,E08000001
admin-geography,E05000656,Great Lever,E08000001
admin-geography,E05000657,Halliwell,E08000001
admin-geography,E05000658,Harper Green,E08000001
admin-geography,E05000659,Heaton and Lostock,E08000001
admin-geography,E05000660,Horwich and Blackrod,E08000001
admin-geography,E05000661,Horwich North East,E08000001
admin-geography,E05000662,Hulton,E08000001
admin-geography,E05000663,Kearsley,E08000001
admin-geography,E05000664,Little Lever and Darcy Lever,E08000001
admin-geography,E05000665,Rumworth,E08000001
admin-geography,E05000666,Smithills,E08000001
admin-geography,E05000667,Tonge with the Haulgh,E08000001
admin-geography,E05000668,Westhoughton North and Chew Moor,E08000001
admin-geography,E05000669,Westhoughton South,E08000001
admin-geography,E05000670,Besses,E08000002
admin-geography,E05000671,Church,E08000002
admin-geography,E05000672,East,E08000002
admin-geography,E05000673,Elton,E08000002
admin-geography,E05000674,Holyrood,E08000002
admin-geography,E05000675,Moorside,E08000002
admin-geography,E05000676,North Manor,E08000002
admin-geography,E05000677,Pilkington Park,E08000002
admin-geography,E05000678,Radcliffe East,E08000002
admin-geography,E05000679,Radcliffe North,E08000002
admin-geography,E05000680,Radcliffe West,E08000002
admin-geography,E05000681,Ramsbottom,E08000002
admin-geography,E05000682,Redvales,E08000002
admin-geography,E05000683,St Mary's,E08000002
admin-geography,E05000684,Sedgley,E08000002
admin-geography,E05000685,Tottington,E08000002
admin-geography,E05000686,Unsworth,E08000002
admin-geography,E05000687,Ancoats and Clayton,E08000003
admin-geography,E05000688,Ardwick,E08000003
admin-geography,E05000689,Baguley,E08000003
admin-geography,E05000690,Bradford,E08000003
admin-geography,E05000691,Brooklands,E08000003
admin-geography,E05000692,Burnage,E08000003
admin-geography,E05000693,Charlestown,E08000003
admin-geography,E05000694,Cheetham,E08000003
admin-geography,E05000695,Chorlton,E08000003
admin-geography,E05000696,Chorlton Park,E08000003
admin-geography,E05000697,City Centre,E08000003
admin-geography,E05000698,Crumpsall,E08000003
admin-geography,E05000699,Didsbury East,E08000003
admin-geography,E05000700,Didsbury West,E08000003
admin-geography,E05000701,Fallowfield,E08000003
admin-geography,E05000702,Gorton North,E08000003
admin-geography,E05000703,Gorton South,E08000003
admin-geography,E05000704,Harpurhey,E08000003
admin-geography,E05000705,Higher Blackley,E08000003
admin-geography,E05000706,Hulme,E08000003
admin-geography,E05000707,Levenshulme,E08000003
admin-geography,E05000708,Longsight,E08000003
admin-geography,E05000709,Miles Platting and Newton Heath,E08000003
admin-geography,E05000710,Moss Side,E08000003
admin-geography,E05000711,Moston,E08000003
admin-geography,E05000712,Northenden,E08000003
admin-geography,E05000713,Old Moat,E08000003
admin-geography,E05000714,Rusholme,E08000003
admin-geography,E05000715,Sharston,E08000003
admin-geography,E05000716,Whalley Range,E08000003
admin-geography,E05000717,Withington,E08000003
admin-geography,E05000718,Woodhouse Park,E08000003
admin-geography,E05000719,Alexandra,E08000004
admin-geography,E05000720,Chadderton Central,E08000004
admin-geography,E05000721,Chadderton North,E08000004
admin-geography,E05000722,Chadderton South,E08000004
admin-geography,E05000723,Coldhurst,E08000004
admin-geography,E05000724,Crompton,E08000004
admin-geography,E05000725,Failsworth East,E08000004
admin-geography,E05000726,Failsworth West,E08000004
admin-geography,E05000727,Hollinwood,E08000004
admin-geography,E05000728,Medlock Vale,E08000004
admin-geography,E05000729,Royton North,E08000004
admin-geography,E05000730,Royton South,E08000004
admin-geography,E05000731,Saddleworth North,E08000004
admin-geography,E05000732,Saddleworth South,E08000004
admin-geography,E05000733,Saddleworth West and Lees,E08000004
admin-geography,E05000734,St James',E08000004
admin-geography,E05000735,St Mary's,E08000004
admin-geography,E05000736,Shaw,E08000004
admin-geography,E05000737,Waterhead,E08000004
admin-geography,E05000738,Werneth,E08000004
admin-geography,E05000739,Balderstone and Kirkholt,E08000005
admin-geography,E05000740,Bamford,E08000005
admin-geography,E05000741,Castleton,E08000005
admin-geography,E05000742,Central Rochdale,E08000005
admin-geography,E05000743,East Middleton,E08000005
admin-geography,E05000744,Healey,E08000005
admin-geography,E05000745,Hopwood Hall,E08000005
admin-geography,E05000746,Kingsway,E08000005
admin-geography,E05000747,Littleborough Lakeside,E08000005
admin-geography,E05000748,Milkstone and Deeplish,E08000005
admin-geography,E05000749,Milnrow and Newhey,E08000005
admin-geography,E05000750,Norden,E08000005
admin-geography,E05000751,North Heywood,E08000005
admin-geography,E05000752,North Middleton,E08000005
admin-geography,E05000753,Smallbridge and Firgrove,E08000005
admin-geography,E05000754,South Middleton,E08000005
admin-geography,E05000755,Spotland and Falinge,E08000005
admin-geography,E05000756,Wardle and West Littleborough,E08000005
admin-geography,E05000757,West Heywood,E08000005
admin-geography,E05000758,West Middleton,E08000005
admin-geography,E05000759,Barton,E08000006
