codelist,code,label,parent
sic,68-209,68.20/9 : Letting and operating of own or leased real estate (other than housing association real estate and conference and exhibition services) n.e.c.,68-20
sic,68-3,68.3 : Real estate activities on a fee or contract basis,68
sic,68-31,68.31 : Real estate agencies,68-3
sic,68-32,68.32 : Management of real estate on a fee or contract basis,68-3
sic,M,"M : Professional, scientific and technical activities",total
sic,69,69 : Legal and accounting activities,M
sic,69-1,69.1 : Legal activities,69
sic,69-10,69.10 : Legal activities,69-1
sic,69-101,69.10/1 : Barristers at law,69-10
sic,69-102,69.10/2 : Solicitors,69-10
sic,69-109,69.10/9 : Activities of patent and copyright agents,69-10
sic,69-2,"69.2 : Accounting, bookkeeping and auditing activities",69
sic,69-20,"69.20 : Accounting, bookkeeping and auditing activities",69-2
sic,69-201,"69.20/1 : Accounting, and auditing activities",69-20
sic,69-202,69.20/2 : Bookkeeping activities,69-20
sic,69-203,69.20/3 : Tax consultancy,69-20
sic,70,70 : Activities of head offices,M
sic,70-1,70.1 : Activities of head offices,70
sic,70-10,70.10 : Activities of head offices,70-1
sic,70-2,70.2 : Management consultancy activities,70
sic,70-21,70.21 : Public relations and communication activities,70-2
sic,70-22,70.22 : Business and other management consultancy activities,70-2
sic,70-221,70.22/1 : Fi*cial management,70-22
sic,70-229,70.22/9 : Management consultancy activities (other than fi*cial management),70-22
sic,71,71 : Architectural and engineering activities,M
sic,71-1,71.1 : Architectural and engineering activities and related technical consultancy,71
sic,71-11,71.11 : Architectural activities,71-1
sic,71-111,71.11/1 : Architectural activities,71-11
sic,71-112,71.11/2 : Urban planning and landscape architectural activities,71-11
sic,71-12,71.12 : Engineering activities and related technical consultancy,71-1
sic,71-121,71.12/1 : Engineering design activities for industrial process and production,71-12
sic,71-122,71.12/2 : Engineering related scientific and technical consulting activities,71-12
sic,71-129,71.12/9 : Other engineering activities (not including engineering design for industrial process and production or engineering related scientific and technical consulting activities),71-12
sic,71-2,71.2 : Technical testing and analysis,71
sic,71-20,71.20 : Technical testing and analysis,71-2
sic,72,72 : Scientific research and development,M
sic,72-1,72.1 : Research and experimental development on natural sciences and engineering,72
sic,72-11,72.11 : Research and experimental development on biotechnology,72-1
sic,72-19,72.19 : Other research and experimental development on natural sciences and engineering,72-1
sic,72-2,72.2 : Research and experimental development on social sciences and humanities,72
sic,72-20,72.20 : Research and experimental development on social sciences and humanities,72-2
sic,73,73 : Advertising and market research,M
sic,73-1,73.1 : Advertising,73
sic,73-11,73.11 : Advertising agencies,73-1
sic,73-12,73.12 : Media representation,73-1
sic,73-2,73.2 : Market research and public opinion polling,73
sic,73-20,73.20 : Market research and public opinion polling,73-2
sic,74,"74 : Other professional, scientific and technical activities",M
sic,74-1,74.1 : Specialised design activities,74
sic,74-10,74.10 : Specialised design activities,74-1
sic,74-2,74.2 : Photographic activities,74
sic,74-20,74.20 : Photographic activities,74-2
sic,74-201,74.20/1 : Portrait photographic activities,74-20
sic,74-202,74.20/2 : Other specialist photography (not including portrait photography),74-20
sic,74-203,74.20/3 : Film processing,74-20
sic,74-209,74.20/9 : Other photographic activities (not including portrait and other specialist photography and film processing) n.e.c.,74-20
sic,74-3,74.3 : Translation and interpretation activities,74
sic,74-30,74.30 : Translation and interpretation activities,74-3
sic,74-9,"74.9 : Other professional, scientific and technical activities n.e.c.",74
sic,74-90,"74.90 : Other professional, scientific and technical activities n.e.c.",74-9
sic,74-901,74.90/1 : Environmental consulting activities,74-90
sic,74-902,74.90/2 : Quantity surveying activities,74-90
sic,74-909,"74.90/9 : Other professional, scientific and technical activities (not including environmental consultancy or quantity surveying) n.e.c.",74-90
sic,75,75 : Veterinary activities,M
sic,75-0,75.0 : Veterinary activities,75
sic,75-00,75.00 : Veterinary activities,75-0
sic,N,N : Administrative and support service activities,total
sic,77,77 : Rental and leasing activities,N
sic,77-1,77.1 : Renting and leasing of motor vehicles,77
sic,77-11,77.11 : Renting and leasing of cars and light motor vehicles,77-1
sic,77-12,77.12 : Renting and leasing of trucks,77-1
sic,77-2,77.2 : Renting and leasing of personal and household goods,77
sic,77-21,77.21 : Renting and leasing of recreational and sports goods,77-2
sic,77-22,77.22 : Renting of video tapes and disks,77-2
sic,77-29,77.29 : Renting and leasing of other personal and household goods,77-2
sic,77-291,77.29/1 : Renting and leasing of media entertainment equipment,77-29
sic,77-299,77.29/9 : Renting and leasing of other personal and household goods (other than media entertainment equipment),77-29
sic,77-3,"77.3 : Renting and leasing of other machinery, equipment and tangible goods",77
sic,77-31,77.31 : Renting and leasing of agricultural machinery and equipment,77-3
sic,77-32,77.32 : Renting and leasing of construction and civil engineering machinery and equipment,77-3
sic,77-33,77.33 : Renting and leasing of office machinery and equipment (including computers),77-3
sic,77-34,77.34 : Renting and leasing of water transport equipment,77-3
sic,77-341,77.34/1 : Renting and leasing of passenger water transport equipment,77-34
sic,77-342,77.34/2 : Renting and leasing of freight water transport equipment,77-34
sic,77-35,77.35 : Renting and leasing of air transport equipment,77-3
sic,77-351,77.35/1 : Renting and leasing of passenger air transport equipment,77-35
sic,77-352,77.35/2 : Renting and leasing of freight air transport equipment,77-35
sic,77-39,"77.39 : Renting and leasing of other machinery, equipment and tangible goods n.e.c.",77-3
sic,77-4,"77.4 : Leasing of intellectual property and similar products, except copyrighted works",77
sic,77-40,"77.40 : Leasing of intellectual property and similar products, except copyrighted works",77-4
sic,78,78 : Employment activities,N
sic,78-1,78.1 : Activities of employment placement agencies,78
sic,78-10,78.10 : Activities of employment placement agencies,78-1
sic,78-101,"78.10/1 : Motion picture, television and other theatrical casting",78-10
sic,78-109,"78.10/9 : Activities of employment placement agencies (other than motion picture, television and other theatrical casting) n.e.c.",78-10
sic,78-2,78.2 : Temporary employment agency activities,78
sic,78-20,78.20 : Temporary employment agency activities,78-2
sic,78-3,78.3 : Other human resources provision,78
sic,78-30,78.30 : Other human resources provision,78-3
sic,79,"79 : Travel agency, tour operator and other reservation service and related activities",N
sic,79-1,79.1 : Travel agency and tour operator activities,79
sic,79-11,79.11 : Travel agency activities,79-1
sic,79-12,79.12 : Tour operator activities,79-1
sic,79-9,79.9 : Other reservation service and related activities,79
sic,79-90,79.90 : Other reservation service and related activities,79-9
sic,79-901,79.90/1 : Activities of tourist guides,79-90
sic,79-909,79.90/9 : Other reservation service and related activities (not including activities of tourist guides),79-90
sic,80,80 : Security and investigation activities,N
sic,80-1,80.1 : Private security activities,80
sic,80-10,80.10 : Private security activities,80-1
sic,80-2,80.2 : Security systems service activities,80
sic,80-20,80.20 : Security systems service activities,80-2
sic,80-3,80.3 : Investigation activities,80
sic,80-30,80.30 : Investigation activities,80-3
sic,81,81 : Services to buildings and landscape activities,N
sic,81-1,81.1 : Combined facilities support activities,81
sic,81-10,81.10 : Combined facilities support activities,81-1
sic,81-2,81.2 : Cleaning activities,81
sic,81-21,81.21 : General cleaning of buildings,81-2
sic,81-22,81.22 : Other building and industrial cleaning activities,81-2
sic,81-221,81.22/1 : Window cleaning services,81-22
sic,81-222,81.22/2 : Specialised cleaning services,81-22
sic,81-223,81.22/3 : Furnace and chimney cleaning services,81-22
sic,81-229,"81.22/9 : Building and industrial cleaning activities (other than window cleaning, specialised cleaning and furnace and chimney cleaning services) n.e.c.",81-22
sic,81-29,81.29 : Other cleaning activities,81-2
sic,81-291,81.29/1 : Disinfecting and extermination services,81-29
sic,81-299,81.29/9 : Cleaning services (other than disinfecting and extermination services) n.e.c.,81-29
sic,81-3,81.3 : Landscape service activities,81
sic,81-30,81.30 : Landscape service activities,81-3
sic,82,"82 : Office administrative, office support and other business support activities",N
sic,82-1,82.1 : Office administrative and support activities,82
sic,82-11,82.11 : Combined office administrative service activities,82-1
sic,82-19,"82.19 : Photocopying, document preparation and other specialised office support activities",82-1
sic,82-2,82.2 : Activities of call centres,82
sic,82-20,82.20 : Activities of call centres,82-2
sic,82-3,82.3 : Organisation of conventions and trade shows,82
sic,82-30,82.30 : Organisation of conventions and trade shows,82-3
sic,82-301,82.30/1 : Activities of exhibition and fair organizers,82-30
sic,82-302,82.30/2 : Activities of conference organizers,82-30
sic,82-9,82.9 : Business support service activities n.e.c.,82
sic,82-91,82.91 : Activities of collection agencies and credit bureaus,82-9
sic,82-911,82.91/1 : Activities of collection agencies,82-91
sic,82-912,82.91/2 : Activities of credit bureaus,82-91
sic,82-92,82.92 : Packaging activities,82-9
sic,82-99,82.99 : Other business support service activities n.e.c.,82-9
sic,O,O : Public administration and defence,total
sic,84,84 : Public administration and defence,O
sic,84-1,84.1 : Administration of the state and the economic and social policy of the community,84
sic,84-11,84.11 : General public administration activities,84-1
sic,84-12,"84.12 : Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",84-1
sic,84-13,84.13 : Regulation of and contribution to more efficient operation of businesses,84-1
sic,84-2,84.2 : Provision of services to the community as a whole,84
sic,84-21,84.21 : Foreign affairs,84-2
sic,84-22,84.22 : Defence activities,84-2
sic,84-23,84.23 : Justice and judicial activities,84-2
sic,84-24,84.24 : Public order and safety activities,84-2
sic,84-25,84.25 : Fire service activities,84-2
sic,84-3,84.3 : Compulsory social security activities,84
sic,84-30,84.30 : Compulsory social security activities,84-3
sic,P,P : Education,total
sic,85,85 : Education,P
sic,85-1,85.1 : Pre-primary education,85
sic,85-10,85.10 : Pre-primary education,85-1
sic,85-2,85.2 : Primary education,85
sic,85-20,85.20 : Primary education,85-2
sic,85-3,85.3 : Secondary education,85
sic,85-31,85.31 : General secondary education,85-3
sic,85-32,85.32 : Technical and vocational secondary education,85-3
sic,85-4,85.4 : Higher education,85
sic,85-41,85.41 : Post-secondary non-tertiary education,85-4
sic,85-42,85.42 : Tertiary education,85-4
sic,85-421,85.42/1 : First-degree level higher education,85-42
sic,85-422,85.42/2 : Post-graduate level higher education,85-42
sic,85-5,85.5 : Other education,85
sic,85-51,85.51 : Sports and recreation education,85-5
sic,85-52,85.52 : Cultural education,85-5
sic,85-53,85.53 : Driving school activities,85-5
sic,85-59,85.59 : Other education n.e.c.,85-5
sic,85-6,85.6 : Educational support activities,85
sic,85-60,85.60 : Educational support activities,85-6
sic,Q,Q : Human health and social work activities,total
sic,86,86 : Human health activities,Q
sic,86-1,86.1 : Hospital activities,86
sic,86-10,86.10 : Hospital activities,86-1
sic,86-101,86.10/1 : Hospital activities,86-10
sic,86-102,86.10/2 : Medical nursing home activities,86-10
sic,86-2,86.2 : Medical and dental practice activities,86
sic,86-21,86.21 : General medical practice activities,86-2
sic,86-22,86.22 : Specialist medical practice activities,86-2
sic,86-23,86.23 : Dental practice activities,86-2
sic,86-9,86.9 : Other human health activities,86
sic,86-90,86.90 : Other human health activities,86-9
sic,87,87 : Residential care activities,Q
sic,87-1,87.1 : Residential nursing care activities,87
sic,87-10,87.10 : Residential nursing care activities,87-1
sic,87-2,"87.2 : Residential care activities for learning disabilities, mental health and substance abuse",87
sic,87-20,"87.20 : Residential care activities for learning disabilities, mental health and substance abuse",87-2
sic,87-3,87.3 : Residential care activities for the elderly and disabled,87
sic,87-30,87.30 : Residential care activities for the elderly and disabled,87-3
sic,87-9,87.9 : Other residential care activities,87
sic,87-90,87.90 : Other residential care activities,87-9
sic,88,88 : Social work activities without accommodation,Q
sic,88-1,88.1 : Social work activities without accommodation for the elderly and disabled,88
sic,88-10,88.10 : Social work activities without accommodation for the elderly and disabled,88-1
sic,88-9,88.9 : Other social work activities without accommodation,88
sic,88-91,88.91 : Child day-care activities,88-9
sic,88-99,88.99 : Other social work activities without accommodation n.e.c.,88-9
sic,R,"R : Arts, entertainment and recreation",total
sic,90,"90 : Creative, arts and entertainment activities",R
sic,90-0,"90.0 : Creative, arts and entertainment activities",90
sic,90-01,90.01 : Performing arts,90-0
sic,90-02,90.02 : Support activities to performing arts,90-0
sic,90-03,90.03 : Artistic creation,90-0
sic,90-04,90.04 : Operation of arts facilities,90-0
sic,91,"91 : Libraries, archives, museums and other cultural activities",R
sic,91-0,"91.0 : Libraries, archives, museums and other cultural activities",91
sic,91-01,91.01 : Library and archive activities,91-0
sic,91-011,91.01/1 : Library activities,91-01
sic,91-012,91.01/2 : Archive activities,91-01
sic,91-02,91.02 : Museum activities,91-0
sic,91-03,91.03 : Operation of historical sites and buildings and similar visitor attractions,91-0
sic,91-04,91.04 : Botanical and zoological gardens and nature reserve activities,91-0
sic,92,92 : Gambling and betting activities,R
sic,92-0,92.0 : Gambling and betting activities,92
sic,92-00,92.00 : Gambling and betting activities,92-0
sic,93,93 : Sports activities and amusement and recreation activities,R
sic,93-1,93.1 : Sports activities,93
sic,93-11,93.11 : Operation of sports facilities,93-1
sic,93-12,93.12 : Activities of sport clubs,93-1
sic,93-13,93.13 : Fitness facilities,93-1
sic,93-19,93.19 : Other sports activities,93-1
sic,93-191,93.19/1 : Activities of racehorse owners,93-19
sic,93-199,93.19/9 : Other sports activities (not including activities of racehorse owners) n.e.c.,93-19
sic,93-2,93.2 : Amusement and recreation activities,93
sic,93-21,93.21 : Activities of amusement parks and theme parks,93-2
sic,93-29,93.29 : Other amusement and recreation activities,93-2
sic,S,S : Other service activities,total
sic,94,94 : Activities of membership organisations,S
sic,94-1,"94.1 : Activities of business, employers and professional membership organisations",94
sic,94-11,94.11 : Activities of business and employers membership organisations,94-1
sic,94-12,94.12 : Activities of professional membership organisations,94-1
sic,94-2,94.2 : Activities of trade unions,94
sic,94-20,94.20 : Activities of trade unions,94-2
sic,94-9,94.9 : Activities of other membership organisations,94
sic,94-91,94.91 : Activities of religious organisations,94-9
sic,94-92,94.92 : Activities of political organisations,94-9
sic,94-99,94.99 : Activities of other membership organisations n.e.c.,94-9
sic,95,95 : Repair of computers and personal and household goods,S
sic,95-1,95.1 : Repair of computers and communication equipment,95
sic,95-11,95.11 : Repair of computers and peripheral equipment,95-1
sic,95-12,95.12 : Repair of communication equipment,95-1
sic,95-2,95.2 : Repair of personal and household goods,95
sic,95-21,95.21 : Repair of consumer electronics,95-2
sic,95-22,95.22 : Repair of household appliances and home and garden equipment,95-2
sic,95-23,95.23 : Repair of footwear and leather goods,95-2
sic,95-24,95.24 : Repair of furniture and home furnishings,95-2
sic,95-25,"95.25 : Repair of watches, clocks and jewellery",95-2
sic,95-29,95.29 : Repair of other personal and household goods,95-2
sic,96,96 : Other personal service activities,S
sic,96-0,96.0 : Other personal service activities,96
sic,96-01,96.01 : Washing and (dry-)cleaning of textile and fur products,96-0
sic,96-02,96.02 : Hairdressing and other beauty treatment,96-0
sic,96-03,96.03 : Funeral and related activities,96-0
sic,96-04,96.04 : Physical well-being activities,96-0
sic,96-09,96.09 : Other personal service activities n.e.c.,96-0
sic,T,T : Activities of households as employers,total
sic,97,97 : Activities of households as employers of domestic personnel,T
sic,97-0,97.0 : Activities of households as employers of domestic personnel,97
sic,97-00,97.00 : Activities of households as employers of domestic personnel,97-0
sic,98,98 : Undifferentiated goods- and services-producing activities of private households for own use,T
sic,98-1,98.1 : Undifferentiated goods-producing activities of private households for own use,98
sic,98-10,98.10 : Undifferentiated goods-producing activities of private households for own use,98-1
sic,98-2,98.2 : Undifferentiated service-producing activities of private households for own use,98
sic,98-20,98.20 : Undifferentiated service-producing activities of private households for own use,98-2
sic,U,U : Activities of extraterritorial organisations and bodies,total
sic,99,99 : Activities of extraterritorial organisations and bodies,U
sic,99-0,99.0 : Activities of extraterritorial organisations and bodies,99
sic,99-00,99.00 : Activities of extraterritorial organisations and bodies,99-0
sic,total,Total,
