Codelist,Code,Label,ParentCode
f012ff16-4616-43c3-be3c-c29b27d4bb88,66.19,"Other activities auxiliary to financial services, except insurance and pension funding",66.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,66.21,Risk and damage evaluation,66.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,66.22,Activities of insurance agents and brokers,66.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,66.29,Other activities auxiliary to insurance and pension funding,66.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,66.30,Fund management activities,66.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.1,Buying and selling of own real estate,68
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.2,Renting and operating of own or leased real estate,68
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.3,Real estate activities on a fee or contract basis,68
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.10,Buying and selling of own real estate,68.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.20/1,Renting and operating of Housing Association real estate,68.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.20/2,Letting and operating of conference and exhibition centres,68.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.20/9,Letting and operating of own or leased real estate (other than Housing Association real estate and conference and exhibition services) n.e.c.,68.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.20,Renting and operating of own or leased real estate,68.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.31,Real estate agencies,68.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,68.32,Management of real estate on a fee or contract basis,68.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.1,Legal activities,69
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.2,"Accounting, bookkeeping and auditing activities; tax consultancy",69
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.10/1,Barristers at law,69.10
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.10/2,Solicitors,69.10
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.10/9,Activities of patent and copyright agents; other legal activities (other than those of barristers and solicitors) n.e.c.,69.10
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.10,Legal activities,69.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.20/1,"Accounting, and auditing activities",69.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.20/2,Bookkeeping activities,69.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.20/3,Tax consultancy,69.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,69.20,"Accounting, bookkeeping and auditing activities; tax consultancy",69.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,70.1,Activities of head offices,70
f012ff16-4616-43c3-be3c-c29b27d4bb88,70.2,Management consultancy activities,70
f012ff16-4616-43c3-be3c-c29b27d4bb88,70.10,Activities of head offices,70.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,70.21,Public relations and communication activities,70.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,70.22,Business and other management consultancy activities,70.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,70.22/1,Financial management,70.22
f012ff16-4616-43c3-be3c-c29b27d4bb88,70.22/9,Management consultancy activities (other than financial management),70.22
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.1,Architectural and engineering activities and related technical consultancy,71
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.2,Technical testing and analysis,71
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.11,Architectural activities,71.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.12,Engineering activities and related technical consultancy,71.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.11/1,Architectural activities,71.11
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.11/2,Urban planning and landscape architectural activities,71.11
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.12/1,Engineering design activities for industrial process and production,71.12
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.12/2,Engineering related scientific and technical consulting activities,71.12
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.12/9,Other engineering activities (not including engineering design for industrial process and production or engineering related scientific and technical consulting activities),71.12
f012ff16-4616-43c3-be3c-c29b27d4bb88,71.20,Technical testing and analysis,71.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,72.1,Research and experimental development on natural sciences and engineering,72
f012ff16-4616-43c3-be3c-c29b27d4bb88,72.2,Research and experimental development on social sciences and humanities,72
f012ff16-4616-43c3-be3c-c29b27d4bb88,72.11,Research and experimental development on biotechnology,72.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,72.19,Other research and experimental development on natural sciences and engineering,72.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,72.20,Research and experimental development on social sciences and humanities,72.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,73.1,Advertising,73
f012ff16-4616-43c3-be3c-c29b27d4bb88,73.2,Market research and public opinion polling,73
f012ff16-4616-43c3-be3c-c29b27d4bb88,73.11,Advertising agencies,73.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,73.12,Media representation,73.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,73.20,Market research and public opinion polling,73.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.1,Specialised design activities,74
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.2,Photographic activities,74
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.3,Translation and interpretation activities,74
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.9,"Other professional, scientific and technical activities n.e.c.",74
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.10,Specialised design activities,74.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.20/1,Portrait photographic activities,74.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.20/2,Other specialist photography (not including portrait photography),74.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.20/3,Film processing,74.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.20/9,Other photographic activities (not including portrait and other specialist photography and film processing) n.e.c.,74.20
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.20,Photographic activities,74.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.30,Translation and interpretation activities,74.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.90/1,Environmental consulting activities,74.90
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.90/2,Quantity surveying activities,74.90
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.90/9,"Other professional, scientific and technical activities (not including environmental consultancy or quantity surveying) n.e.c.",74.90
f012ff16-4616-43c3-be3c-c29b27d4bb88,74.90,"Other professional, scientific and technical activities n.e.c.",74.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,75.00,Veterinary activities,75.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,75.0,Veterinary activities,75
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.1,Renting and leasing of motor vehicles,77
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.2,Renting and leasing of personal and household goods,77
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.3,"Renting and leasing of other machinery, equipment and tangible goods",77
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.4,"Leasing of intellectual property and similar products, except copyrighted works",77
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.11,Renting and leasing of cars and light motor vehicles,77.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.12,Renting and leasing of trucks,77.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.21,Renting and leasing of recreational and sports goods,77.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.22,Renting of video tapes and disks,77.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.29,Renting and leasing of other personal and household goods,77.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.29/1,Renting and leasing of media entertainment equipment,77.29
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.29/9,Renting and leasing of other personal and household goods (other than media entertainment equipment),77.29
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.31,Renting and leasing of agricultural machinery and equipment,77.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.32,Renting and leasing of construction and civil engineering machinery and equipment,77.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.33,Renting and leasing of office machinery and equipment (including computers),77.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.34,Renting and leasing of water transport equipment,77.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.35,Renting and leasing of air transport equipment,77.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.39,"Renting and leasing of other machinery, equipment and tangible goods n.e.c.",77.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.34/1,Renting and leasing of passenger water transport equipment,77.34
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.34/2,Renting and leasing of freight water transport equipment,77.34
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.35/1,Renting and leasing of passenger air transport equipment,77.35
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.35/2,Renting and leasing of freight air transport equipment,77.35
f012ff16-4616-43c3-be3c-c29b27d4bb88,77.40,"Leasing of intellectual property and similar products, except copyrighted works",77.4
f012ff16-4616-43c3-be3c-c29b27d4bb88,78.1,Activities of employment placement agencies,78
f012ff16-4616-43c3-be3c-c29b27d4bb88,78.2,Temporary employment agency activities,78
f012ff16-4616-43c3-be3c-c29b27d4bb88,78.3,Other human resources provision,78
f012ff16-4616-43c3-be3c-c29b27d4bb88,78.10/1,"Motion picture, television and other theatrical casting",78.10
f012ff16-4616-43c3-be3c-c29b27d4bb88,78.10/9,"Activities of employment placement agencies (other than motion picture, television and other theatrical casting) n.e.c.",78.10
f012ff16-4616-43c3-be3c-c29b27d4bb88,78.10,Activities of employment placement agencies,78.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,78.20,Temporary employment agency activities,78.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,78.30,Other human resources provision,78.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,79.1,Travel agency and tour operator activities,79
f012ff16-4616-43c3-be3c-c29b27d4bb88,79.9,Other reservation service and related activities,79
f012ff16-4616-43c3-be3c-c29b27d4bb88,79.11,Travel agency activities,79.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,79.12,Tour operator activities,79.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,79.90/1,Activities of tourist guides,79.90
f012ff16-4616-43c3-be3c-c29b27d4bb88,79.90/9,Other reservation service and related activities (not including activities of tourist guides),79.90
f012ff16-4616-43c3-be3c-c29b27d4bb88,79.90,Other reservation service and related activities,79.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,80.1,Private security activities,80
f012ff16-4616-43c3-be3c-c29b27d4bb88,80.2,Security systems service activities,80
f012ff16-4616-43c3-be3c-c29b27d4bb88,80.3,Investigation activities,80
f012ff16-4616-43c3-be3c-c29b27d4bb88,80.10,Private security activities,80.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,80.20,Security systems service activities,80.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,80.30,Investigation activities,80.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.1,Combined facilities support activities,81
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.2,Cleaning activities,81
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.3,Landscape service activities,81
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.10,Combined facilities support activities,81.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.21,General cleaning of buildings,81.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.22,Other building and industrial cleaning activities,81.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.29,Other cleaning activities,81.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.22/1,Window cleaning services,81.22
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.22/2,Specialised cleaning services,81.22
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.22/3,Furnace and chimney cleaning services,81.22
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.22/9,"Building and industrial cleaning activities (other than window cleaning, specialised cleaning and furnace and chimney cleaning services) n.e.c.",81.22
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.29/1,Disinfecting and extermination services,81.29
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.29/9,Cleaning services (other than disinfecting and extermination services) n.e.c.,81.29
f012ff16-4616-43c3-be3c-c29b27d4bb88,81.30,Landscape service activities,81.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.1,Office administrative and support activities,82
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.2,Activities of call centres,82
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.3,Organisation of conventions and trade shows,82
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.9,Business support service activities n.e.c.,82
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.11,Combined office administrative service activities,82.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.19,"Photocopying, document preparation and other specialised office support activities",82.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.20,Activities of call centres,82.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.30/1,Activities of exhibition and fair organizers,82.30
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.30/2,Activities of conference organizers,82.30
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.30,Organisation of conventions and trade shows,82.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.91,Activities of collection agencies and credit bureaus,82.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.92,Packaging activities,82.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.99,Other business support service activities n.e.c.,82.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.91/1,Activities of collection agencies,82.91
f012ff16-4616-43c3-be3c-c29b27d4bb88,82.91/2,Activities of credit bureaus,82.91
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.1,Administration of the State and the economic and social policy of the community,84
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.2,Provision of services to the community as a whole,84
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.3,Compulsory social security activities,84
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.11,General public administration activities,84.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.12,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",84.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.13,Regulation of and contribution to more efficient operation of businesses,84.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.21,Foreign affairs,84.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.22,Defence activities,84.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.23,Justice and judicial activities,84.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.24,Public order and safety activities,84.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.25,Fire service activities,84.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,84.30,Compulsory social security activities,84.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.1,Pre-primary education,85
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.2,Primary education,85
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.3,Secondary education,85
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.4,Higher education,85
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.5,Other education,85
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.6,Educational support activities,85
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.10,Pre-primary education,85.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.20,Primary education,85.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.31,General secondary education,85.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.32,Technical and vocational secondary education,85.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.41,Post-secondary non-tertiary education,85.4
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.42,Tertiary education,85.4
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.42/1,First-degree level higher education,85.42
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.42/2,Post-graduate level higher education,85.42
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.51,Sports and recreation education,85.5
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.52,Cultural education,85.5
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.53,Driving school activities,85.5
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.59,Other education n.e.c.,85.5
f012ff16-4616-43c3-be3c-c29b27d4bb88,85.60,Educational support activities,85.6
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.1,Hospital activities,86
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.2,Medical and dental practice activities,86
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.9,Other human health activities,86
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.10/1,Hospital activities,86.10
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.10/2,Medical nursing home activities,86.10
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.10,Hospital activities,86.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.21,General medical practice activities,86.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.22,Specialist medical practice activities,86.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.23,Dental practice activities,86.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,86.90,Other human health activities,86.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,87.1,Residential nursing care activities,87
f012ff16-4616-43c3-be3c-c29b27d4bb88,87.2,"Residential care activities for learning disabilities, mental health and substance abuse",87
f012ff16-4616-43c3-be3c-c29b27d4bb88,87.3,Residential care activities for the elderly and disabled,87
f012ff16-4616-43c3-be3c-c29b27d4bb88,87.9,Other residential care activities,87
f012ff16-4616-43c3-be3c-c29b27d4bb88,87.10,Residential nursing care activities,87.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,87.20,"Residential care activities for learning disabilities, mental health and substance abuse",87.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,87.30,Residential care activities for the elderly and disabled,87.3
f012ff16-4616-43c3-be3c-c29b27d4bb88,87.90,Other residential care activities,87.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,88.1,Social work activities without accommodation for the elderly and disabled,88
f012ff16-4616-43c3-be3c-c29b27d4bb88,88.9,Other social work activities without accommodation,88
f012ff16-4616-43c3-be3c-c29b27d4bb88,88.10,Social work activities without accommodation for the elderly and disabled,88.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,88.91,Child day-care activities,88.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,88.99,Other social work activities without accommodation n.e.c.,88.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,90.01,Performing arts,90.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,90.02,Support activities to performing arts,90.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,90.03,Artistic creation,90.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,90.04,Operation of arts facilities,90.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,90.0,"Creative, arts and entertainment activities",90
f012ff16-4616-43c3-be3c-c29b27d4bb88,91.01,Library and archive activities,91.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,91.02,Museum activities,91.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,91.03,Operation of historical sites and buildings and similar visitor attractions,91.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,91.04,Botanical and zoological gardens and nature reserve activities,91.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,91.0,"Libraries, archives, museums and other cultural activities",91
f012ff16-4616-43c3-be3c-c29b27d4bb88,91.01/1,Library activities,91.01
f012ff16-4616-43c3-be3c-c29b27d4bb88,91.01/2,Archive activities,91.01
f012ff16-4616-43c3-be3c-c29b27d4bb88,92.00,Gambling and betting activities,92.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,92.0,Gambling and betting activities,92
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.1,Sports activities,93
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.2,Amusement and recreation activities,93
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.11,Operation of sports facilities,93.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.12,Activities of sport clubs,93.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.13,Fitness facilities,93.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.19,Other sports activities,93.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.19/1,Activities of racehorse owners,93.19
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.19/9,Other sports activities (not including activities of racehorse owners) n.e.c.,93.19
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.21,Activities of amusement parks and theme parks,93.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,93.29,Other amusement and recreation activities,93.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.1,"Activities of business, employers and professional membership organisations",94
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.2,Activities of trade unions,94
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.9,Activities of other membership organisations,94
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.11,Activities of business and employers membership organisations,94.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.12,Activities of professional membership organisations,94.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.20,Activities of trade unions,94.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.91,Activities of religious organisations,94.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.92,Activities of political organisations,94.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,94.99,Activities of other membership organisations n.e.c.,94.9
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.1,Repair of computers and communication equipment,95
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.2,Repair of personal and household goods,95
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.11,Repair of computers and peripheral equipment,95.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.12,Repair of communication equipment,95.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.21,Repair of consumer electronics,95.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.22,Repair of household appliances and home and garden equipment,95.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.23,Repair of footwear and leather goods,95.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.24,Repair of furniture and home furnishings,95.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.25,"Repair of watches, clocks and jewellery",95.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,95.29,Repair of other personal and household goods,95.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,96.01,Washing and (dry-)cleaning of textile and fur products,96.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,96.02,Hairdressing and other beauty treatment,96.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,96.03,Funeral and related activities,96.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,96.04,Physical well-being activities,96.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,96.09,Other personal service activities n.e.c.,96.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,96.0,Other personal service activities,96
f012ff16-4616-43c3-be3c-c29b27d4bb88,97.00,Activities of households as employers of domestic personnel,97.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,97.0,Activities of households as employers of domestic personnel,97
f012ff16-4616-43c3-be3c-c29b27d4bb88,98.1,Undifferentiated goods-producing activities of private households for own use,98
f012ff16-4616-43c3-be3c-c29b27d4bb88,98.2,Undifferentiated service-producing activities of private households for own use,98
f012ff16-4616-43c3-be3c-c29b27d4bb88,98.10,Undifferentiated goods-producing activities of private households for own use,98.1
f012ff16-4616-43c3-be3c-c29b27d4bb88,98.20,Undifferentiated service-producing activities of private households for own use,98.2
f012ff16-4616-43c3-be3c-c29b27d4bb88,99.00,Activities of extraterritorial organisations and bodies,99.0
f012ff16-4616-43c3-be3c-c29b27d4bb88,99.0,Activities of extraterritorial organisations and bodies,99
f012ff16-4616-43c3-be3c-c29b27d4bb88,01,"Crop and animal production, hunting and related service activities", A
f012ff16-4616-43c3-be3c-c29b27d4bb88,02,Forestry and logging, A
f012ff16-4616-43c3-be3c-c29b27d4bb88,03,Fishing and aquaculture, A
f012ff16-4616-43c3-be3c-c29b27d4bb88,05,Mining of coal and lignite, B
f012ff16-4616-43c3-be3c-c29b27d4bb88,06,Extraction of crude petroleum and natural gas, B
f012ff16-4616-43c3-be3c-c29b27d4bb88,07,Mining of metal ores, B
f012ff16-4616-43c3-be3c-c29b27d4bb88,08,Other mining and quarrying, B
f012ff16-4616-43c3-be3c-c29b27d4bb88,09,Mining support service activities, B
f012ff16-4616-43c3-be3c-c29b27d4bb88,10,Manufacture of food products, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,11,Manufacture of beverages, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,12,Manufacture of tobacco products, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,13,Manufacture of textiles, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,14,Manufacture of wearing apparel, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,15,Manufacture of leather and related products, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials", C
f012ff16-4616-43c3-be3c-c29b27d4bb88,17,Manufacture of paper and paper products, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,18,Printing and reproduction of recorded media, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,19,Manufacture of coke and refined petroleum products, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,20,Manufacture of chemicals and chemical products, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,22,Manufacture of rubber and plastic products, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,23,Manufacture of other non-metallic mineral products, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,24,Manufacture of basic metals, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,25,"Manufacture of fabricated metal products, except machinery and equipment", C
f012ff16-4616-43c3-be3c-c29b27d4bb88,26,"Manufacture of computer, electronic and optical products", C
f012ff16-4616-43c3-be3c-c29b27d4bb88,27,Manufacture of electrical equipment, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,28,Manufacture of machinery and equipment n.e.c., C
f012ff16-4616-43c3-be3c-c29b27d4bb88,29,"Manufacture of motor vehicles, trailers and semi-trailers", C
f012ff16-4616-43c3-be3c-c29b27d4bb88,30,Manufacture of other transport equipment, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,31,Manufacture of furniture, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,32,Other manufacturing, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,33,Repair and installation of machinery and equipment, C
f012ff16-4616-43c3-be3c-c29b27d4bb88,35,"Electricity, gas, steam and air conditioning supply", D
f012ff16-4616-43c3-be3c-c29b27d4bb88,36,"Water collection, treatment and supply", E
f012ff16-4616-43c3-be3c-c29b27d4bb88,37,Sewerage, E
f012ff16-4616-43c3-be3c-c29b27d4bb88,38,"Waste collection, treatment and disposal activities; materials recovery", E
f012ff16-4616-43c3-be3c-c29b27d4bb88,39,Remediation activities and other waste management services., E
f012ff16-4616-43c3-be3c-c29b27d4bb88,39,"This division includes the provision of remediation services, i.e. the cleanup of contaminated buildings and sites, soil, surface or ground water.", E
f012ff16-4616-43c3-be3c-c29b27d4bb88,41,Construction of buildings, F
f012ff16-4616-43c3-be3c-c29b27d4bb88,42,Civil engineering, F
